actor_id,emotion,intensity,duration,energy_mean,energy_std,pitch_mean,pitch_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
7,Angry,Normal,2.144,0.049206544,0.042768627,257.8841897439371,30.64390467056973,-420.1574,103.03734,74.724884,47.31449,-17.215849,37.35334,33.12192,37.315887,-17.327871,30.477636,-13.833598,23.76253,-5.2116904,20.7161,-11.652471,16.310127,0.62199616,16.236118,-3.8948264,15.682023,-8.236601,11.5534315,5.2348514,11.759235,-14.616304,14.302977
7,Angry,Normal,2.144,0.0077134375,0.0066367686,117.39799475228644,18.22851736933612,-598.4916,107.63139,94.271095,74.556786,8.10713,39.64732,35.993397,38.21247,-4.2585278,38.415607,-3.3031502,20.808205,-11.469963,18.864967,-12.360504,15.578768,0.56439483,14.534643,-4.689965,13.774774,-3.311035,12.326819,11.254306,12.30482,-13.743118,14.179939
7,Angry,Strong,1.696,0.04351488,0.039864644,216.9638453071468,20.824362009417744,-400.04858,98.1313,78.684456,49.466652,-12.673481,37.395706,40.05666,38.66559,-4.1321073,27.867596,-18.52873,25.662167,0.9164147,18.86697,-11.126234,16.67806,-0.054349564,14.539372,-0.5788226,10.984893,-7.52058,12.342073,6.976561,11.425616,-12.15759,14.338491
7,Angry,Strong,1.92,0.12582955,0.112717904,371.7636289586577,62.97799017985472,-328.28705,95.64836,39.683056,50.564083,-35.83026,42.6974,17.058798,28.499792,-27.535707,36.636105,-23.53463,27.31245,-9.172484,22.924831,-29.626757,15.776353,-3.265323,16.707687,-10.70386,14.268455,-11.879135,11.166941,0.5433781,12.915904,-10.514313,18.233685
7,Angry,Strong,2.112,0.0772225,0.081082225,272.4505214159751,68.9665444862577,-374.7963,109.27857,59.377583,46.54726,-14.045276,37.61391,36.03141,37.42415,-10.513195,35.229557,-18.622406,28.182209,6.321999,17.238604,-10.700178,18.758526,-0.71323097,13.986074,-1.2548176,11.138486,-5.89343,12.72885,6.1466684,9.803414,-8.970941,13.443006
7,Angry,Strong,2.432,0.09554984,0.084654346,292.32637770650643,42.62267608846419,-370.8561,124.968605,50.514698,51.528572,-22.792341,45.414642,25.06946,33.098183,-15.519663,37.666286,-18.386322,28.993374,-3.3329885,23.030773,-24.496607,17.93513,-2.9358625,11.699801,-3.0902336,14.915297,-16.618935,12.837255,2.201274,11.438578,-11.505092,13.165511
7,Happy,Normal,1.696,0.0065961494,0.004634853,148.2366942131612,25.852899597408435,-606.5356,90.05135,117.028076,53.568947,-9.741358,31.415071,42.41833,30.14969,-7.2823343,36.281544,-8.612438,19.249727,-16.757875,17.890285,-2.139954,14.543319,-4.8913784,15.231718,-12.556613,13.315024,-3.134755,11.970415,-0.10703408,11.7035055,-9.790011,14.318939
7,Happy,Normal,1.568,0.008353397,0.0054776534,171.90714081248117,35.96789703548731,-587.6684,90.52709,113.72159,56.10519,-10.971272,33.774017,31.21388,28.49998,-8.578942,36.827766,-15.779465,19.350126,-21.433294,19.961874,-9.983288,16.413761,-0.08009679,16.029428,-12.838975,14.239419,-2.5976703,14.360261,1.2309473,12.061009,-14.643372,11.855501
7,Happy,Normal,1.728,0.0036655199,0.0027670136,117.35684392568754,15.381998924557465,-650.7503,95.584854,113.81685,53.485657,-10.023406,34.11944,41.030907,30.399576,-2.3639748,36.087708,-6.9731574,17.270102,-14.810867,18.881453,-2.4239209,14.473245,4.6659107,17.07983,-5.7246127,13.964765,-1.0301694,12.476297,6.1357307,11.082442,-10.361627,11.831362
7,Happy,Normal,1.568,0.008353397,0.0054776534,171.90714081248117,35.96789703548731,-587.6684,90.52709,113.72159,56.10519,-10.971272,33.774017,31.21388,28.49998,-8.578942,36.827766,-15.779465,19.350126,-21.433294,19.961874,-9.983288,16.413761,-0.08009679,16.029428,-12.838975,14.239419,-2.5976703,14.360261,1.2309473,12.061009,-14.643372,11.855501
7,Happy,Strong,2.304,0.035333343,0.027575864,256.33083279609565,16.183585678135046,-474.124,123.37263,74.98639,51.19852,-12.578276,34.31805,20.690641,33.30751,-1.4248234,41.24657,-25.940298,25.45787,-10.35102,19.057896,-9.872193,19.621117,-7.6083355,15.573053,-7.6226377,13.839173,-17.07937,16.504505,2.8214326,11.54468,-18.653812,17.058619
7,Happy,Strong,2.88,0.018970396,0.014264202,199.5100611865006,47.29355460099667,-536.3893,144.71188,89.00865,49.88284,-21.341413,43.3312,32.23477,28.547169,-8.086918,39.671432,-15.555497,26.52663,-8.741866,21.782598,-16.09315,19.55374,2.4458609,16.686222,-8.853629,14.198742,-6.9014316,15.110174,2.599543,13.235238,-12.215454,14.345198
7,Happy,Strong,2.848,0.021607134,0.018108644,218.53291406938985,32.97119809886036,-525.74976,141.19139,85.885925,45.899246,-10.861063,34.13254,28.290943,29.539095,-1.7090311,33.446533,-16.206476,25.501175,-6.774442,19.160954,-10.439452,20.44746,0.4779102,18.29333,-2.9794917,13.618868,-5.348476,17.148788,6.830116,11.912623,-10.919238,17.871311
7,Happy,Strong,2.368,0.02874675,0.02335558,249.3557818726454,27.51598706321225,-465.62408,99.79697,81.738686,49.145256,-11.123263,28.231844,25.73994,32.632427,-6.6598935,35.59649,-21.431889,26.212831,-6.7351537,17.28674,-8.657661,18.24018,-3.7463772,16.50441,-7.1911197,14.718805,-10.32788,15.628576,0.29336149,11.955503,-11.318228,14.612795
7,Sad,Normal,1.696,0.002889273,0.0024035666,146.34022602713446,19.023145073978228,-714.4877,93.98541,115.86489,64.63615,5.763189,32.147717,31.643803,27.7647,1.2501829,32.912212,-4.5676184,18.714989,-13.638623,19.20582,-10.918108,15.053097,-6.205211,12.08571,-8.261667,11.382543,-9.348008,12.80752,0.5810332,11.522668,-10.209683,11.889257
7,Sad,Normal,2.048,0.0070252344,0.004232423,145.10438196246074,16.107764625999803,-604.45966,92.92401,113.64816,68.71859,-2.1687462,36.558952,38.147606,36.71006,-10.631359,35.442142,-10.580668,19.947996,-14.403726,16.713327,-19.556774,16.318691,-5.536764,12.15876,-10.488378,13.260981,-0.77524424,13.894565,2.2715392,10.689182,-18.822584,14.593127
7,Sad,Normal,1.76,0.003181875,0.0024511248,136.28210344883428,20.15851819483982,-695.8997,89.92315,120.71515,67.37059,12.024544,28.965326,28.962284,30.252125,2.32997,27.251657,-2.0632613,15.761979,-18.317087,18.66995,-12.830376,14.768139,-3.7723591,13.645386,-9.342465,13.843285,-9.016978,13.00435,3.507978,10.800892,-13.984844,12.517505
7,Sad,Normal,1.728,0.0030882442,0.0028860907,112.02206500200514,9.331848865613148,-696.68335,96.115486,124.669044,58.957813,6.0672126,32.623325,41.621273,30.963877,0.39790457,31.48485,-4.4713607,13.360995,-10.894014,17.53199,-12.175137,16.843073,-4.480479,13.281882,-9.257256,10.561558,-2.6560616,16.903269,4.280217,11.309817,-10.650203,10.136635
7,Sad,Strong,2.496,0.00506587,0.005667445,168.6735049463307,28.44241327602509,-674.247,128.2084,91.713135,63.929867,-7.361833,30.965525,31.722248,28.005276,-1.9629409,31.44435,-26.978273,25.897905,-9.45534,14.15216,-18.480211,19.467365,-15.4404125,14.180571,-10.064664,10.140042,-11.226468,14.853162,-1.73563,12.272344,-15.014052,12.372838
7,Sad,Strong,2.8771875,0.005071024,0.0057227956,198.40872685274,34.46639234823906,-696.7732,130.53105,88.48111,58.399525,9.537296,30.16078,33.039577,26.498611,7.384565,32.37867,-10.2489395,28.50174,-0.7915204,18.002756,-6.1620135,18.396141,-2.2519445,15.192182,-1.0621054,12.693292,-8.379851,15.857159,5.951006,12.882637,-5.6692333,13.738035
7,Sad,Strong,2.677,0.0081642745,0.009761748,175.03664721368312,43.59498824517202,-652.13727,112.81344,72.085526,66.30502,10.915576,28.409306,21.303823,24.172066,8.523131,28.847935,-9.453863,27.310066,-12.716467,16.029112,-8.458606,17.228502,-9.220832,13.382147,-7.3214083,11.379183,-8.44105,15.997234,3.4735162,13.345435,-10.26385,14.960713
7,Sad,Strong,1.984,0.009437543,0.0074164257,170.1387874672386,25.527546897759574,-593.8084,77.808464,99.02772,69.11373,1.5577072,40.014793,32.230675,33.796173,5.56854,34.27918,-29.358109,24.67224,-14.032121,17.571283,-22.566141,19.390678,-14.405857,10.738345,-6.438273,11.107172,-18.991314,14.488828,1.3378544,12.107454,-18.176523,10.08424
8,Angry,Normal,2.624,0.011494045,0.015026223,190.45285456787516,80.58231901798939,-640.1064,155.68655,69.00115,60.31854,7.3931155,32.617237,19.376211,31.910946,-13.076929,27.775656,10.836392,16.217825,0.12808216,16.297857,-2.600343,13.504229,-4.887383,12.539031,-0.46008486,14.037428,-3.153623,10.088657,-0.03380663,12.439024,0.13667361,9.114038
8,Angry,Normal,1.44,0.016006904,0.010100201,207.78096259354672,28.798367514996976,-551.2359,90.75917,99.9071,72.14632,13.347775,38.957,20.507435,40.004993,-25.285852,30.999357,7.813985,19.516443,-11.6360035,16.63469,-16.92441,14.739403,-16.125935,15.264868,-13.291258,13.854779,-13.677401,12.866331,-7.6726274,12.774749,-8.904745,11.191968
8,Angry,Normal,1.632,0.018717023,0.014237934,250.03204978575872,34.16655308577046,-533.68634,97.60987,101.31792,59.351833,-10.136835,40.688507,24.524399,40.076515,-20.61611,28.759085,11.158151,20.646154,-11.191123,18.333128,-10.814208,13.734266,-7.1945257,16.146576,-7.607243,18.358513,-10.915827,10.970098,-6.823199,13.044605,0.494692,12.41096
8,Angry,Normal,1.536,0.01863248,0.010974424,223.0822280994147,32.59095325945151,-548.05035,89.52502,97.69261,77.1125,12.371523,38.13924,20.821692,35.675156,-26.30836,34.14163,5.6524916,18.258352,-11.283945,15.596764,-17.821463,16.451038,-13.322557,13.35857,-11.971103,14.560997,-15.117616,13.247788,-8.807045,12.292746,-10.193141,10.062016
8,Angry,Strong,1.568,0.04562012,0.034642857,282.89068796910334,33.8046906574803,-458.11157,92.75685,75.487915,58.95754,-8.252567,42.29183,9.614003,41.677658,-37.675648,34.39596,9.399397,20.665285,-19.311754,19.173529,-17.062216,15.819872,-13.662705,13.201311,-11.752049,16.627687,-10.974111,13.483972,-9.741858,13.01048,-6.9555774,11.970809
8,Angry,Strong,1.632,0.046882525,0.04057457,300.0257562848024,47.90281440812758,-461.5798,104.25764,72.610954,54.09903,-11.623292,50.664875,13.757274,46.441826,-38.061356,38.05186,8.965053,20.11637,-14.030855,17.20713,-19.146807,17.620743,-11.518956,14.982346,-13.229022,16.696974,-9.31142,14.000338,-10.952815,13.194855,-9.009416,12.883213
8,Angry,Strong,1.696,0.09866364,0.10164289,352.91822436650943,57.55961200970955,-372.72058,95.20296,58.09729,42.481327,-27.5463,46.503616,17.419918,38.34569,-39.574707,31.68914,8.064674,19.30412,-3.7929268,16.469162,-11.648125,18.675673,-8.322274,14.669938,-8.047807,17.20888,-9.373575,14.240456,-8.4188,15.621008,-5.6303535,15.77767
8,Angry,Strong,2.656,0.030207347,0.034549326,304.5946650266394,53.19679197094615,-537.0484,141.98495,66.54127,58.434437,-12.409543,40.07945,10.43293,39.767437,-23.4833,30.754688,11.048352,21.249292,-3.242778,19.51187,-11.286329,14.511113,-4.684988,11.972231,-2.3299334,17.54714,-4.671754,12.201456,-3.2691054,14.302596,-2.1701682,12.569402
8,Happy,Normal,1.6,0.0074100583,0.005283124,207.34118408064128,39.40578707657741,-602.2135,86.025894,102.90839,48.947933,-19.619373,48.555893,41.663147,25.01422,-16.003895,21.107983,-6.1722417,19.018526,-19.970764,16.784454,-8.381986,14.691715,-9.988195,16.959217,-6.7155347,13.353168,-14.983553,13.841015,-8.136935,13.072789,-6.6638403,9.601476
8,Happy,Normal,1.632,0.0070777265,0.005300355,220.7020520344988,38.49445187533123,-605.6028,93.98741,107.514305,54.43415,-24.570045,45.65877,35.43477,26.31675,-15.090353,22.953032,1.0143944,20.969584,-18.655327,15.206746,-3.287451,15.104989,-6.4607162,16.67732,-5.4823146,12.962316,-11.958596,12.50672,-6.721857,9.891813,-5.2561483,11.5050745
8,Happy,Normal,1.536,0.00969628,0.0078051477,209.1410737347163,32.99009641559605,-582.3093,91.14546,100.13076,49.028004,-21.345154,46.950638,32.893818,30.429022,-14.28884,26.287851,-7.439872,17.682592,-25.521141,16.006645,-10.128827,13.751022,-12.920999,21.566368,-11.332476,13.278775,-9.865866,17.655865,-9.194332,10.196852,-6.857135,8.777167
8,Happy,Normal,1.568,0.007764587,0.005796828,206.9507696815454,26.8025491794684,-609.02094,87.34575,107.58785,50.773457,-13.836177,49.091873,37.894226,29.42967,-15.684375,30.10373,-3.2215545,17.430855,-21.250502,17.895515,-9.316038,14.733045,-10.127065,20.15843,-10.778592,14.378373,-12.454316,15.1899,-10.030526,12.641351,-6.391662,9.920614
8,Happy,Strong,1.92,0.020738123,0.01656864,255.11640664040937,38.10610625802308,-512.8221,92.220505,79.09472,48.074165,-27.001675,46.959137,34.544975,31.937683,-21.631712,33.58954,-6.963189,22.103355,-18.953035,18.927732,-11.155859,15.612692,-10.033223,17.686117,-17.85066,14.845915,-7.850529,16.481752,-13.938481,15.702766,-8.679292,10.832481
8,Happy,Strong,1.824,0.020988608,0.014580474,257.3075443536572,49.35882726531997,-523.088,96.18405,95.85547,44.35077,-28.745752,46.091293,36.393135,27.674715,-20.079657,31.34024,-1.9666883,18.376743,-13.585542,18.085009,-6.5335593,15.920669,-7.6221075,18.454903,-12.241425,16.021143,-6.576246,14.161087,-8.552503,14.04343,-3.4824286,12.183766
8,Happy,Strong,1.92,0.019514479,0.014692429,235.7240376918865,45.62011436287403,-521.70337,90.9187,90.30737,46.988556,-19.313831,43.584023,41.153366,31.814556,-13.91851,27.698135,5.858486,17.827646,-4.540429,17.007122,-1.0915143,17.173084,-3.9918203,15.997213,-8.592204,14.727133,-3.6057248,14.169773,-6.410141,14.164452,0.21568385,14.4583
8,Happy,Strong,2.528,0.013108706,0.013048562,256.29040374106603,36.858841743454654,-603.57043,134.5222,74.099106,51.340584,-24.420275,42.18674,29.312689,30.053366,-16.003437,32.589874,-6.3160124,16.709589,-16.467379,19.413258,-10.193462,14.459662,-4.6579676,20.471458,-16.656384,14.713008,-11.084073,14.893644,-10.760202,18.465218,-5.7287264,12.690194
8,Sad,Normal,1.568,0.002984321,0.0020632155,216.39499264320105,11.775253958352202,-716.66876,83.03253,96.262566,70.835655,11.819873,41.858727,26.853092,29.643406,-4.303008,24.797195,5.881477,15.491608,-18.808697,14.271437,-12.558584,12.680326,-3.5973282,15.508783,-6.9597116,12.180432,-15.041395,9.773714,-4.483431,10.800282,-7.0256085,9.137441
8,Sad,Normal,2.176,0.0027002986,0.0024661783,225.40635486082337,26.425597594901426,-752.4465,126.76409,90.42703,54.234043,13.031072,38.136322,29.902397,28.675009,-0.6929803,24.739037,1.0167766,16.76211,-11.398115,14.670711,-7.3403654,11.835073,-9.090134,14.083063,-4.9691286,15.312521,-17.014402,14.100969,-0.49218974,10.325184,-7.69653,9.4405985
8,Sad,Normal,1.856,0.0026933262,0.002066141,196.48705126947485,16.699784936953737,-728.4785,103.48575,107.86177,52.032887,5.566762,38.964645,32.69822,27.942766,-5.701784,26.573574,3.6450255,14.844177,-15.446376,17.060867,-5.766492,13.509609,-11.693413,13.664469,-7.1504884,13.233896,-13.993217,12.897969,-1.3549726,10.212673,-4.602726,9.030076
8,Sad,Normal,2.304,0.0020832252,0.0020352034,162.7005128807856,71.64156475589022,-790.9495,148.76534,92.42365,61.012093,12.047881,32.83793,22.811178,25.164902,3.401802,26.412874,5.4661026,13.887581,-12.341992,13.465212,-7.7340837,13.658047,-0.17432591,15.093878,2.2974703,11.457298,-13.647157,13.305439,0.69675434,9.943225,-3.4980755,11.819926
8,Sad,Strong,2.88,0.0041299895,0.0053878482,294.3203306124179,47.87373518208171,-744.4721,136.5338,77.02855,50.348328,-1.154965,34.101444,29.047829,24.393023,-2.0146713,26.279509,0.06712051,15.830925,-15.610169,18.225035,-14.247898,17.595543,3.4620116,15.571403,-8.753176,17.241734,-9.461862,12.211401,-0.99544835,15.008444,-1.9649576,13.412248
8,Sad,Strong,1.6,0.0067391708,0.0041939844,268.98875565654697,28.330491634543847,-650.2316,86.170235,100.73362,62.7856,-8.691623,38.474228,30.08047,32.07374,-12.864855,27.428576,-6.77597,18.384068,-21.882324,18.18612,-20.933304,15.665134,0.32254994,15.668688,-19.392286,13.239451,-14.919668,13.338158,-9.677327,15.770467,-8.342964,10.550846
8,Sad,Strong,1.568,0.0070315683,0.005027058,267.69484116687346,34.80696275503,-660.65186,82.15865,109.95698,50.655685,-6.754588,37.046413,35.270035,30.694477,-13.950765,25.441374,-5.505008,19.011667,-19.888668,15.821302,-16.034294,13.974383,-3.2431571,15.765477,-20.471731,11.713949,-13.623918,13.004331,-13.363994,15.253536,-9.9755,9.591987
8,Sad,Strong,2.74375,0.006263926,0.0051939106,303.4276553469057,57.29332830649227,-738.77374,133.5674,87.21749,52.569542,8.866414,42.659653,29.544239,25.87118,3.595936,33.807854,5.0172167,20.342215,-17.008835,23.41922,-15.539503,22.70724,8.482961,17.317389,-6.8011765,20.654186,-8.535285,14.644902,-1.4529079,16.202051,-0.011020064,15.762191
9,Angry,Normal,1.696,0.0076754233,0.004589741,126.63004526843154,12.69740703309522,-587.383,99.3381,109.36955,81.224724,-12.649985,39.922813,45.064434,23.478565,12.312573,18.981052,-11.903293,30.06697,-7.449904,18.794716,-22.864864,19.376434,-6.2637086,13.014395,-4.1838336,10.882896,-15.870855,12.848023,4.8048697,8.769505,-7.298878,11.825334
9,Angry,Normal,1.728,0.0037307583,0.0032521263,98.76451418886036,9.754877364893696,-659.3756,110.31328,109.6614,60.76173,-3.0703936,32.459114,44.87495,25.99,20.224064,23.0597,-4.437113,23.641476,-7.551227,16.095434,-9.72731,13.427932,-2.319367,13.680701,-2.642169,14.134359,-4.355685,12.574698,5.0858097,11.34361,-7.6429915,11.553141
9,Angry,Normal,1.856,0.011130251,0.0070653227,132.01181849853447,11.1455810554433,-557.3378,90.90697,112.219734,85.04483,-21.38128,45.235153,42.639595,23.855925,11.260592,23.303278,-12.927681,32.23951,-7.6885085,17.211727,-25.78214,19.473475,-9.319168,14.298174,-0.5210156,12.277054,-17.516102,13.496507,4.906832,12.094059,-1.6876948,13.846112
9,Angry,Normal,1.856,0.002375007,0.00200639,96.78094901219684,12.066845324691448,-707.2468,100.070335,112.22965,53.258,1.9656786,36.15154,47.17827,25.302668,21.658571,24.834532,-3.9239128,19.1128,-3.5919209,18.489521,-7.8562202,12.712054,-1.7359139,12.57567,2.3682868,14.275814,-5.1259966,13.465078,6.144421,12.9091625,-7.1683817,11.725063
9,Angry,Strong,2.08,0.10303198,0.07955188,351.750216985111,25.94343963264979,-326.2343,112.56378,71.93381,65.04647,-37.059185,48.984653,9.127911,17.076586,-19.555168,30.532425,-11.475658,29.677048,-15.251837,19.121904,-1.1650847,16.612677,-10.421105,13.65122,3.3073761,14.864067,-5.901264,14.50706,-0.02170497,10.046228,-6.924674,11.354322
9,Angry,Strong,1.952,0.10356193,0.08609155,342.13400837866936,27.97308349075427,-323.28516,121.22025,81.2087,46.774857,-35.42991,37.299328,18.131058,26.548883,-11.242699,32.938137,-20.759985,24.265224,-8.812814,19.008121,-9.183574,15.766851,-7.103093,12.984558,1.9223175,14.62445,-6.786674,14.358516,0.038737863,11.060414,-9.497627,11.864208
9,Angry,Strong,1.888,0.08473847,0.06469594,0.0,0.0,-332.06937,120.12845,86.062645,48.803154,-40.365677,38.144333,16.797518,22.405117,-15.646327,29.933048,-19.015556,24.940792,-11.056754,18.52757,-11.0904045,17.540064,-9.444457,12.644628,0.51717466,12.348682,-5.618191,14.277824,-3.84282,11.473378,-7.171212,10.83609
9,Angry,Strong,2.464,0.10420266,0.08732,342.5699257985843,50.83910024606544,-340.33823,131.48294,65.87718,54.210953,-29.818937,46.44618,11.623487,19.43316,-15.364851,32.871063,-22.442184,33.227203,-16.477695,21.728449,-4.5369678,19.198479,-15.552264,16.045704,-1.1434882,13.206996,-6.25415,14.600573,0.02891905,14.169236,-7.577631,12.852286
9,Happy,Normal,2.336,0.0022265217,0.0023390444,97.05691748169372,9.731334271637447,-777.06256,134.22125,126.45935,58.003376,15.088491,34.766315,32.56517,21.855732,18.410828,15.800621,0.7786007,16.853779,-4.707904,12.656332,-12.201159,17.092422,-5.6955953,9.847313,1.9615257,9.493028,-3.3467038,10.661904,5.5061593,9.215387,-2.6998825,11.837484
9,Happy,Normal,1.696,0.0053535434,0.003927992,128.27160173108018,16.778223593360426,-641.43756,103.84869,131.68333,62.97281,-12.461488,39.198616,42.879498,24.835125,10.093055,28.940239,-12.351643,22.293264,-11.888201,13.666784,-9.292988,17.671227,-2.5666394,11.290672,-3.9003246,10.101753,-11.466932,12.82709,-0.1594811,11.140106,-3.3207653,13.197366
9,Happy,Normal,1.504,0.0041665677,0.002593854,103.3117274514766,13.954919432811188,-660.33734,97.57576,123.67243,81.21228,2.1354036,41.73807,38.373955,26.52702,19.415087,19.79981,-5.771617,21.72872,-12.776024,16.200298,-9.164446,15.330768,1.8075646,13.04908,-8.6884365,13.578803,-4.8147926,12.29478,0.6418764,11.054034,-7.8706903,12.52887
9,Happy,Normal,1.6,0.0067508575,0.0043910835,118.98168973203224,7.861703041226238,-612.5418,87.15342,121.531265,80.20696,-8.572401,50.10113,43.32639,23.263367,8.945992,23.405876,-4.977199,23.901197,-18.217096,17.42204,-19.65425,21.238924,0.8546428,10.618505,-6.4871316,10.652085,-13.619847,12.3376465,6.698973,13.377677,-9.896457,13.711392
9,Happy,Strong,1.952,0.03452233,0.0295426,266.58759073160826,70.17010404017942,-490.79105,85.26786,96.912704,50.270947,-28.252268,43.826298,22.475677,27.750301,-6.5902324,33.195988,-34.25915,25.985611,-16.526064,16.163902,-21.62461,18.145908,-14.813245,15.750269,1.9303766,13.07818,-13.702711,12.222835,-4.0327716,11.862155,-6.4073176,11.561339
9,Happy,Strong,1.664,0.043470927,0.030831384,240.43098443447832,18.19152667518518,-427.3347,83.97287,78.33638,59.54302,-20.96679,44.931297,27.004454,18.779673,-0.15044728,27.947844,-25.666527,33.50312,-10.676183,20.112362,-26.734325,19.212471,-11.021406,11.552688,-6.4388056,10.484568,-13.031615,13.341342,2.1330616,13.563363,-4.230742,10.00604
9,Happy,Strong,1.664,0.028712187,0.025156682,202.6846645199892,25.961173094109743,-501.38528,84.18215,106.81852,66.69716,-14.717534,49.73696,27.087072,20.872198,-0.8324916,32.37609,-17.074835,27.4652,-15.131051,22.376915,-27.162724,19.55681,-14.279879,11.4650955,-4.6768627,11.696451,-14.522601,13.472845,4.519629,12.404995,-8.580386,11.699945
9,Happy,Strong,3.2,0.018291224,0.022730062,256.86079028807643,53.139316015653066,-586.4974,132.13277,91.380745,54.598404,-20.798246,40.124916,17.820189,19.856192,-6.408061,28.267956,-27.626642,25.822533,-8.581109,17.801432,-17.903856,19.613018,-13.902464,13.641393,0.05978132,10.414969,-12.02367,11.252865,-2.2614563,11.020311,-4.7626567,11.72412
9,Sad,Normal,1.728,0.0007618535,0.0005285336,88.42283342657907,7.879364837852254,-835.3567,87.29802,97.46798,65.40895,32.38992,19.941618,39.43344,26.198133,22.167742,13.312514,17.210144,13.005483,-8.6893,12.544758,-3.0062828,12.053329,8.800628,11.335888,1.7693021,9.394561,1.1923034,11.166689,6.579602,9.566002,-6.685271,7.9801006
9,Sad,Normal,2.176,0.00048632163,0.00062737684,80.94817820889273,12.942570958812606,-907.0157,140.25093,82.652,58.55823,14.45493,22.617851,34.20339,22.858887,18.405495,16.803596,9.649298,14.385692,-8.050412,16.119234,-3.6088967,10.262784,1.2595003,11.9530735,2.149844,11.18905,0.9202757,9.943493,5.273933,10.592497,-2.9177449,9.164745
9,Sad,Normal,1.376,0.00075551134,0.0009487804,87.1895263405442,9.206961099373595,-825.4881,97.26916,89.76483,43.551895,15.990832,29.053411,41.43164,24.762182,20.447102,14.434213,6.7762027,15.011832,-14.074971,15.678389,-2.6543572,14.173024,0.4778939,11.144595,0.70017314,11.997433,0.7386678,11.56075,3.7170737,12.321804,-4.928079,8.948448
9,Sad,Normal,1.472,0.0012793017,0.0012081792,89.7714185334979,8.13949340325163,-776.2729,93.31396,93.70266,70.90767,19.287294,35.638885,37.230145,26.142096,20.211456,15.777064,15.232198,17.958838,-13.387637,13.686639,-8.245487,15.065673,2.3817813,12.219114,-1.1194574,9.886224,-3.8226037,10.459107,6.017769,11.570097,-9.054056,10.256722
9,Sad,Strong,2.656,0.0014082976,0.0013524244,103.09411305511452,5.9309231564208975,-775.21814,100.75221,98.48746,61.679813,10.708538,34.46547,37.83317,17.7505,15.044885,21.395292,-2.8569624,19.36272,-12.885126,20.802143,-10.802771,15.875273,-7.051598,12.043564,2.245741,9.515071,-13.795381,12.562481,3.9361424,12.893219,-2.8053126,10.697156
9,Sad,Strong,2.72,0.0012372613,0.0015786043,0.0,0.0,-782.1836,116.730606,76.57595,52.058796,2.9506364,33.459755,37.053406,16.528889,15.824619,19.241089,-6.7714067,17.732456,-11.793318,16.541348,-4.9352465,14.831121,-5.609893,9.839816,-1.2523155,8.716324,-11.877723,10.628174,-0.23853149,11.420566,-5.1116676,9.250767
9,Sad,Strong,2.272,0.0020852347,0.0016395915,157.75353532831966,11.29336687496587,-758.3237,107.60818,88.69312,75.5039,10.049124,32.825466,37.675053,18.567142,14.347894,17.736189,-3.9015112,21.897928,-15.388333,17.156342,-11.485645,16.690252,-5.4299474,12.701372,-1.1390641,8.049541,-19.552965,12.48657,-1.0432278,10.281291,-6.054015,11.630835
9,Sad,Strong,2.272,0.0021068633,0.0018656605,179.3814808746203,40.51531443630855,-736.297,104.162674,98.85336,65.49512,12.043542,31.243782,44.185898,16.924067,15.979509,18.45554,0.8242527,19.32521,-13.547231,17.447607,-14.944372,17.335823,-5.091769,10.562778,-2.3006797,8.764924,-20.224815,12.094351,1.3084903,10.675678,-7.104641,11.1745615
10,Angry,Normal,2.208,0.025218427,0.01687994,208.94516528694984,25.10306718397193,-496.7932,93.72975,102.182076,73.111496,-15.395901,42.010414,11.900406,28.696917,-13.2371,24.771852,-11.364766,20.094236,-25.878437,21.459696,-15.656077,15.695441,-7.349664,16.752083,-19.026915,12.9387455,-6.389112,12.278234,-7.910777,12.291957,-15.279074,10.573881
10,Angry,Normal,2.048,0.032853924,0.022027267,261.3288235415607,65.64512033135124,-469.68863,89.03243,97.907974,71.008354,-22.904823,42.069466,16.005846,26.59308,-20.288668,31.358599,-10.12016,21.331903,-27.422413,18.574142,-14.861961,13.466149,-7.8083696,14.208328,-15.403171,16.61539,-14.616871,12.075948,-9.647618,13.167552,-10.922716,11.318527
10,Angry,Normal,1.952,0.017011732,0.012824971,187.2756928940565,25.26529706862843,-542.6731,99.53406,114.4261,69.838585,-4.709821,42.641617,19.591566,30.954473,-6.931965,22.819818,-11.919827,19.98793,-24.551374,18.955976,-11.924207,14.612816,-5.7447124,15.062673,-13.578523,13.957766,-10.434732,10.560601,-5.959743,10.479941,-9.337378,8.19608
10,Angry,Normal,2.208,0.026979823,0.016859166,208.7657810965492,20.60783377763609,-484.49915,98.51391,104.08205,74.22618,-18.957481,51.97533,15.8329315,22.786606,-20.300184,31.140545,-7.4341354,16.937445,-32.7586,21.08421,-7.071949,14.998427,-7.3379,14.582062,-19.347502,12.481683,-4.3463497,11.318659,-15.357658,11.325764,-10.07235,8.313449
